timestamp,symbol,session,score,direction,ema_weight,macd_weight,rsi_weight,adx_weight,vwma_weight,bb_weight,candle_patterns,chart_pattern
2025-07-13 22:41:16,BONKUSDT,US,5.59,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 22:41:16,BANANAS31USDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",Triangle
2025-07-13 22:41:17,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,None
2025-07-13 22:41:18,ENAUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 22:41:19,ALGOUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:41:20,NEIROUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 22:41:20,SEIUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,FallingWedge
2025-07-13 22:41:21,PNUTUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 22:42:24,XRPUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:42:25,USDCUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 22:42:25,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:42:26,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:42:26,FDUSDUSDT,US,5.95,,1.0,1.2,1.2,1.2,1.0,1.0,,RisingWedge
2025-07-13 22:42:27,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:42:27,DOGEUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:42:28,ADAUSDT,US,2.7,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:42:28,BONKUSDT,US,5.59,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 22:42:29,BANANAS31USDT,US,3.96,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:42:29,TRXUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,FallingWedge
2025-07-13 22:42:30,ENAUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 22:42:31,ALGOUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:42:31,WIFUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:42:32,NEIROUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 22:42:32,SEIUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,FallingWedge
2025-07-13 22:42:33,PNUTUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 22:43:36,XRPUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:43:36,USDCUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:43:36,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:43:37,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:43:37,FDUSDUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",None
2025-07-13 22:43:38,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:43:38,DOGEUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:43:38,ADAUSDT,US,2.7,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:43:39,BONKUSDT,US,5.59,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 22:43:39,BANANAS31USDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 22:43:40,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,None
2025-07-13 22:43:40,ENAUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 22:43:41,ALGOUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:43:42,WIFUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:43:42,NEIROUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 22:43:43,SEIUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,FallingWedge
2025-07-13 22:43:43,PNUTUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 22:44:46,XRPUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:44:46,USDCUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 22:44:46,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:44:47,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:44:47,FDUSDUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",None
2025-07-13 22:44:47,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:44:48,DOGEUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:44:48,ADAUSDT,US,2.7,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:44:49,BONKUSDT,US,5.59,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 22:44:49,BANANAS31USDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",Triangle
2025-07-13 22:44:50,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,None
2025-07-13 22:44:50,ENAUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 22:44:51,ALGOUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:44:52,WIFUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:44:52,NEIROUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 22:44:52,SEIUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,FallingWedge
2025-07-13 22:44:53,PNUTUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 22:45:56,USDCUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:45:57,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:45:59,BONKUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:46:02,NEIROUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:47:05,USDCUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 22:47:06,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:47:07,HBARUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",FallingWedge
2025-07-13 22:47:07,DOGEUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 22:47:08,BONKUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:47:09,BANANAS31USDT,US,3.96,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:47:11,NEIROUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:48:15,USDCUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 22:48:15,XLMUSDT,US,5.59,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 22:48:16,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:48:16,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:48:17,DOGEUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:48:17,BONKUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:48:18,BANANAS31USDT,US,3.96,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:48:19,ENAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:48:21,NEIROUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:49:25,USDCUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:49:25,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:49:26,PENGUUSDT,US,5.77,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 22:49:27,HBARUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,FallingWedge
2025-07-13 22:49:27,DOGEUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",Triangle
2025-07-13 22:49:28,BONKUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:49:29,BANANAS31USDT,US,3.96,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:49:30,ENAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:49:32,NEIROUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 22:49:33,PNUTUSDT,US,5.59,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",Triangle
2025-07-13 22:50:36,USDCUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 22:50:37,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:50:37,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:50:38,HBARUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",FallingWedge
2025-07-13 22:50:38,DOGEUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:50:39,BONKUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:50:40,BANANAS31USDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",Triangle
2025-07-13 22:50:41,ENAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:50:43,NEIROUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:50:44,PNUTUSDT,US,4.5,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 22:51:46,XRPUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:51:47,USDCUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 22:51:47,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:51:48,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:51:48,HBARUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",FallingWedge
2025-07-13 22:51:49,DOGEUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:51:50,BONKUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:51:50,BANANAS31USDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:51:51,ENAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:51:53,NEIROUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:51:54,PNUTUSDT,US,4.5,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",Triangle
2025-07-13 22:52:57,XRPUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:52:57,USDCUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:52:58,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:52:58,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:52:59,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:53:00,DOGEUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:53:00,BONKUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:53:01,BANANAS31USDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:53:02,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:53:02,ENAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:53:04,NEIROUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:53:05,PNUTUSDT,US,4.5,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 22:54:08,XRPUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:54:09,USDCUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 22:54:09,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:54:10,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:54:10,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:54:11,DOGEUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:54:11,BONKUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:54:12,BANANAS31USDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:54:13,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:54:13,ENAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:54:15,NEIROUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:54:16,PNUTUSDT,US,3.6,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:55:19,XRPUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,FallingWedge
2025-07-13 22:55:19,USDCUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 22:55:19,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:55:20,PENGUUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:55:21,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:55:21,DOGEUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:55:22,BONKUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:55:22,BANANAS31USDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",Triangle
2025-07-13 22:55:23,TRXUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,FallingWedge
2025-07-13 22:55:23,ENAUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 22:55:25,NEIROUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:55:26,PNUTUSDT,US,3.6,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:56:28,XRPUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,FallingWedge
2025-07-13 22:56:28,USDCUSDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:56:29,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:56:29,PENGUUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:56:30,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:56:30,DOGEUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:56:31,BONKUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:56:32,BANANAS31USDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",Triangle
2025-07-13 22:56:32,TRXUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,FallingWedge
2025-07-13 22:56:32,ENAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:56:34,NEIROUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:56:35,PNUTUSDT,US,3.6,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:57:38,XRPUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:57:38,USDCUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 22:57:39,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:57:39,PENGUUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:57:40,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:57:41,DOGEUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:57:41,ADAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:57:41,BONKUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:57:42,BANANAS31USDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:57:42,TRXUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,FallingWedge
2025-07-13 22:57:43,ENAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:57:45,NEIROUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:57:46,PNUTUSDT,US,3.6,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:58:48,XRPUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:58:48,USDCUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 22:58:48,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:58:49,PENGUUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:58:49,FDUSDUSDT,US,1.08,,1.0,1.2,1.2,1.2,1.0,1.0,,None
2025-07-13 22:58:50,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:58:50,DOGEUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:58:51,ADAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:58:51,BONKUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:58:52,BANANAS31USDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:58:52,TRXUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,FallingWedge
2025-07-13 22:58:52,ENAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:58:54,NEIROUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:58:55,SEIUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:58:56,PNUTUSDT,US,3.6,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:59:58,XRPUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 22:59:58,USDCUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,Triangle
2025-07-13 22:59:58,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:59:59,PENGUUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 22:59:59,FDUSDUSDT,US,5.95,,1.0,1.2,1.2,1.2,1.0,1.0,,None
2025-07-13 23:00:00,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 23:00:01,ADAUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 23:00:06,NEIROUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",FallingWedge
2025-07-13 23:01:10,PENGUUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",Triangle
2025-07-13 23:01:11,DOGEUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 23:01:11,BONKUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 23:01:12,BANANAS31USDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 23:01:15,NEIROUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,FallingWedge
2025-07-13 23:02:19,XLMUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 23:02:20,PENGUUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",Triangle
2025-07-13 23:02:20,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 23:02:21,DOGEUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,FallingWedge
2025-07-13 23:02:22,BONKUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 23:02:22,BANANAS31USDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 23:02:25,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 23:03:29,XLMUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 23:03:30,PENGUUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 23:03:30,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 23:03:31,DOGEUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,FallingWedge
2025-07-13 23:03:31,BONKUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 23:03:32,BANANAS31USDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 23:03:33,TRXUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",FallingWedge
2025-07-13 23:03:35,NEIROUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 23:04:39,USDCUSDT,US,3.96,,1.0,1.2,1.2,1.2,1.0,1.0,,None
2025-07-13 23:04:39,XLMUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 23:04:40,PENGUUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,Triangle
2025-07-13 23:04:40,HBARUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 23:04:41,DOGEUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,"Hammer, ShootingStar",FallingWedge
2025-07-13 23:04:41,BONKUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,FallingWedge
2025-07-13 23:04:42,BANANAS31USDT,US,4.86,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,Triangle
2025-07-13 23:04:43,TRXUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,,Triangle
2025-07-13 23:04:45,NEIROUSDT,US,3.78,,1.0,1.2,1.2,1.2,1.0,1.0,Hammer,FallingWedge
2025-07-13 23:05:49,XRPUSDT,US,4.68,,1.0,1.2,1.2,1.2,1.0,1.0,BullishEngulfing,FallingWedge
2025-07-13 23:05:50,USDCUSDT,US,2.88,,1.0,1.2,1.2,1.2,1.0,1.0,ShootingStar,None
